timeindex,s_be,s_bb,w_be,w_bb,h_bb
2016-07-23 17:00:00,0.0417,0.0465,0.043,0.0642,0.45
2016-07-23 18:00:00,0.0077,0.007,0.0636,0.0937,0.45
2016-07-23 19:00:00,0,0,0.092,0.1159,0.45
2016-07-23 20:00:00,0,0,0.093,0.1074,0.45
2016-07-23 21:00:00,0,0,0.083,0.0927,0.45
2016-07-23 22:00:00,0,0,0.068,0.0782,0.45
2016-07-23 23:00:00,0,0,0.054,0.0641,0.45
2016-07-24 00:00:00,0,0,0.043,0.0515,0.45
2016-07-24 01:00:00,0,0,0.0333,0.0411,0.45
2016-07-24 02:00:00,0,0,0.0237,0.0316,0.45
2016-07-24 03:00:00,0.0018,0.002,0.016,0.023,0.45
2016-07-24 04:00:00,0.0311,0.0356,0.0024,0.0071,0.45
2016-07-24 05:00:00,0.0852,0.0962,0,0.0005,0.45
2016-07-24 06:00:00,0.1572,0.1759,0,0.0002,0.45
2016-07-24 07:00:00,0.2362,0.2636,0.0017,0.0006,0.45
2016-07-24 08:00:00,0.2988,0.3326,0.0046,0.0015,0.45
2016-07-24 09:00:00,0.3411,0.3805,0.0057,0.0018,0.45
2016-07-24 10:00:00,0.3599,0.4111,0.0061,0.0018,0.45
2016-07-24 11:00:00,0.3697,0.4221,0.0071,0.002,0.45
2016-07-24 12:00:00,0.4012,0.4268,0.0079,0.0024,0.45
2016-07-24 13:00:00,0.3803,0.4019,0.0087,0.0028,0.45
2016-07-24 14:00:00,0.31,0.3422,0.009,0.0034,0.45
2016-07-24 15:00:00,0.2265,0.2542,0.0096,0.0044,0.45
2016-07-24 16:00:00,0.1381,0.1556,0.0111,0.0062,0.45
2016-07-24 17:00:00,0.0583,0.0672,0.0181,0.013,0.45
2016-07-24 18:00:00,0.0094,0.0102,0.0473,0.037,0.45
2016-07-24 19:00:00,0,0,0.0769,0.0668,0.45
2016-07-24 20:00:00,0,0,0.07,0.0763,0.45
2016-07-24 21:00:00,0,0,0.052,0.0714,0.45
2016-07-24 22:00:00,0,0,0.0354,0.0601,0.45
2016-07-24 23:00:00,0,0,0.0226,0.0468,0.45
2016-07-25 00:00:00,0,0,0.0133,0.034,0.45
2016-07-25 01:00:00,0,0,0.0061,0.023,0.45
2016-07-25 02:00:00,0,0,0.0013,0.0149,0.45
2016-07-25 03:00:00,0.004,0.0042,0,0.0088,0.45
2016-07-25 04:00:00,0.0515,0.0566,0,0.0026,0.45
2016-07-25 05:00:00,0.1263,0.1386,0,0.0001,0.45
2016-07-25 06:00:00,0.2147,0.2397,0,0,0.45
2016-07-25 07:00:00,0.3015,0.3444,0,0,0.45
2016-07-25 08:00:00,0.3726,0.4286,0,0,0.45
2016-07-25 09:00:00,0.4204,0.4875,0,0,0.45
2016-07-25 10:00:00,0.4447,0.5174,0,0,0.45
2016-07-25 11:00:00,0.4415,0.5146,0,0,0.45
2016-07-25 12:00:00,0.4065,0.4678,0,0.0002,0.45
2016-07-25 13:00:00,0.3314,0.3956,0,0.0008,0.45
2016-07-25 14:00:00,0.2476,0.2927,0.0007,0.0018,0.45
2016-07-25 15:00:00,0.1207,0.1718,0.0043,0.0029,0.45
2016-07-25 16:00:00,0.0642,0.0891,0.0099,0.0054,0.45
2016-07-25 17:00:00,0.0273,0.0355,0.0187,0.0107,0.45
2016-07-25 18:00:00,0.0032,0.0042,0.0313,0.0199,0.45
2016-07-25 19:00:00,0,0,0.0357,0.0264,0.45
2016-07-25 20:00:00,0,0,0.0297,0.0277,0.45
2016-07-25 21:00:00,0,0,0.0226,0.0285,0.45
2016-07-25 22:00:00,0,0,0.016,0.0285,0.45
2016-07-25 23:00:00,0,0,0.0096,0.0254,0.45
2016-07-26 00:00:00,0,0,0.0066,0.0237,0.45
2016-07-26 01:00:00,0,0,0.0079,0.0275,0.45
2016-07-26 02:00:00,0,0,0.0187,0.0403,0.45
2016-07-26 03:00:00,0.0016,0.0022,0.0496,0.0527,0.45
2016-07-26 04:00:00,0.0319,0.04,0.0526,0.0429,0.45
2016-07-26 05:00:00,0.087,0.1055,0.0626,0.0431,0.45
2016-07-26 06:00:00,0.1549,0.1784,0.086,0.0513,0.45
2016-07-26 07:00:00,0.2087,0.2403,0.0713,0.0479,0.45
2016-07-26 08:00:00,0.2506,0.2867,0.0587,0.044,0.45
2016-07-26 09:00:00,0.297,0.3219,0.0504,0.0424,0.45
2016-07-26 10:00:00,0.3209,0.3278,0.0423,0.0423,0.45
2016-07-26 11:00:00,0.2582,0.2907,0.0364,0.0435,0.45
2016-07-26 12:00:00,0.2509,0.2784,0.036,0.043,0.45
2016-07-26 13:00:00,0.2328,0.2583,0.0364,0.0408,0.45
2016-07-26 14:00:00,0.21,0.2309,0.032,0.0362,0.45
2016-07-26 15:00:00,0.1652,0.1819,0.0263,0.0301,0.45
2016-07-26 16:00:00,0.1096,0.1194,0.0249,0.0257,0.45
2016-07-26 17:00:00,0.0521,0.058,0.0309,0.0272,0.45
2016-07-26 18:00:00,0.0082,0.0093,0.0664,0.0495,0.45
2016-07-26 19:00:00,0,0,0.1203,0.0811,0.45
2016-07-26 20:00:00,0,0,0.146,0.0932,0.45
2016-07-26 21:00:00,0,0,0.1406,0.0932,0.45
2016-07-26 22:00:00,0,0,0.1194,0.09,0.45
2016-07-26 23:00:00,0,0,0.105,0.0877,0.45
2016-07-27 00:00:00,0,0,0.0964,0.0849,0.45
2016-07-27 01:00:00,0,0,0.0857,0.079,0.45
2016-07-27 02:00:00,0,0,0.0746,0.0696,0.45
2016-07-27 03:00:00,0.0015,0.0018,0.0549,0.0556,0.45
2016-07-27 04:00:00,0.0276,0.0333,0.0199,0.0298,0.45
2016-07-27 05:00:00,0.0753,0.0891,0.0324,0.0289,0.45
2016-07-27 06:00:00,0.1401,0.1592,0.0779,0.0506,0.45
2016-07-27 07:00:00,0.2153,0.2355,0.1133,0.0682,0.45
2016-07-27 08:00:00,0.2648,0.2776,0.1353,0.0769,0.45
2016-07-27 09:00:00,0.2108,0.2491,0.1463,0.0802,0.45
2016-07-27 10:00:00,0.1477,0.198,0.1423,0.077,0.45
2016-07-27 11:00:00,0.1026,0.1497,0.121,0.069,0.45
2016-07-27 12:00:00,0.071,0.1182,0.0851,0.0561,0.45
2016-07-27 13:00:00,0.0573,0.0971,0.0527,0.0398,0.45
2016-07-27 14:00:00,0.0445,0.0726,0.0239,0.0232,0.45
2016-07-27 15:00:00,0.0379,0.0536,0.0117,0.0158,0.45
2016-07-27 16:00:00,0.026,0.0376,0.0043,0.0142,0.45
2016-07-27 17:00:00,0.0136,0.0201,0.0043,0.0142,0.45
2016-07-27 18:00:00,0.0014,0.0027,0.0111,0.0232,0.45
2016-07-27 19:00:00,0,0,0.0277,0.0365,0.45
2016-07-27 20:00:00,0,0,0.055,0.05,0.45
2016-07-27 21:00:00,0,0,0.0871,0.0652,0.45
2016-07-27 22:00:00,0,0,0.0919,0.0757,0.45
2016-07-27 23:00:00,0,0,0.0826,0.0799,0.45
2016-07-28 00:00:00,0,0,0.0749,0.0773,0.45
2016-07-28 01:00:00,0,0,0.0736,0.0721,0.45
2016-07-28 02:00:00,0,0,0.0719,0.068,0.45
2016-07-28 03:00:00,0.0024,0.0027,0.0707,0.0652,0.45
2016-07-28 04:00:00,0.0449,0.0484,0.0294,0.0321,0.45
2016-07-28 05:00:00,0.1137,0.1231,0.0067,0.0113,0.45
2016-07-28 06:00:00,0.1908,0.2125,0.0134,0.0142,0.45
2016-07-28 07:00:00,0.2601,0.3089,0.0181,0.0169,0.45
2016-07-28 08:00:00,0.3036,0.3852,0.0351,0.027,0.45
2016-07-28 09:00:00,0.3358,0.434,0.0524,0.0391,0.45
2016-07-28 10:00:00,0.3484,0.4581,0.058,0.0452,0.45
2016-07-28 11:00:00,0.378,0.4581,0.0511,0.042,0.45
2016-07-28 12:00:00,0.3244,0.4066,0.0384,0.0325,0.45
2016-07-28 13:00:00,0.2245,0.3062,0.0281,0.0226,0.45
2016-07-28 14:00:00,0.1034,0.195,0.0206,0.0156,0.45
2016-07-28 15:00:00,0.0763,0.1278,0.0099,0.0095,0.45
2016-07-28 16:00:00,0.0488,0.0734,0.001,0.0034,0.45
2016-07-28 17:00:00,0.0263,0.0333,0,0.0003,0.45
2016-07-28 18:00:00,0.0037,0.0037,0,0,0.45
2016-07-28 19:00:00,0,0,0,0.0015,0.45
2016-07-28 20:00:00,0,0,0.0116,0.0115,0.45
2016-07-28 21:00:00,0,0,0.0444,0.0316,0.45
2016-07-28 22:00:00,0,0,0.0681,0.055,0.45
2016-07-28 23:00:00,0,0,0.0779,0.0721,0.45
2016-07-29 00:00:00,0,0,0.0714,0.077,0.45
2016-07-29 01:00:00,0,0,0.0566,0.0743,0.45
2016-07-29 02:00:00,0,0,0.0437,0.0658,0.45
2016-07-29 03:00:00,0,0.0001,0.034,0.059,0.45
2016-07-29 04:00:00,0.0195,0.0249,0.0296,0.0412,0.45
2016-07-29 05:00:00,0.0697,0.0821,0.0247,0.0291,0.45
2016-07-29 06:00:00,0.1316,0.1571,0.0421,0.0477,0.45
2016-07-29 07:00:00,0.2244,0.2579,0.058,0.0697,0.45
2016-07-29 08:00:00,0.3387,0.3681,0.08,0.0888,0.45
2016-07-29 09:00:00,0.3942,0.4384,0.1046,0.1022,0.45
2016-07-29 10:00:00,0.4355,0.4752,0.1161,0.1096,0.45
2016-07-29 11:00:00,0.4503,0.4915,0.1173,0.1122,0.45
2016-07-29 12:00:00,0.4224,0.4732,0.1151,0.1142,0.45
2016-07-29 13:00:00,0.376,0.4353,0.1211,0.1179,0.45
2016-07-29 14:00:00,0.3039,0.3583,0.1316,0.1232,0.45
2016-07-29 15:00:00,0.2164,0.2536,0.1316,0.1213,0.45
2016-07-29 16:00:00,0.1055,0.128,0.1199,0.1056,0.45
2016-07-29 17:00:00,0.0253,0.0356,0.0784,0.0769,0.45
2016-07-29 18:00:00,0.0014,0.0023,0.058,0.0742,0.45
2016-07-29 19:00:00,0,0,0.0597,0.0861,0.45
2016-07-29 20:00:00,0,0,0.0837,0.1006,0.45
2016-07-29 21:00:00,0,0,0.1053,0.1166,0.45
2016-07-29 22:00:00,0,0,0.1244,0.1307,0.45
2016-07-29 23:00:00,0,0,0.1396,0.1384,0.45
2016-07-30 00:00:00,0,0,0.134,0.1346,0.45
2016-07-30 01:00:00,0,0,0.112,0.1196,0.45
2016-07-30 02:00:00,0,0,0.0914,0.1049,0.45
2016-07-30 03:00:00,0,0.0004,0.086,0.0998,0.45
2016-07-30 04:00:00,0.0152,0.0243,0.0634,0.0674,0.45
2016-07-30 05:00:00,0.062,0.0771,0.0717,0.0574,0.45
2016-07-30 06:00:00,0.131,0.1568,0.148,0.1165,0.45
2016-07-30 07:00:00,0.2303,0.2684,0.1831,0.1502,0.45
2016-07-30 08:00:00,0.3164,0.3686,0.1891,0.161,0.45
2016-07-30 09:00:00,0.3902,0.4516,0.1803,0.157,0.45
2016-07-30 10:00:00,0.4214,0.4846,0.1746,0.1535,0.45
2016-07-30 11:00:00,0.3625,0.4341,0.1764,0.1528,0.45
2016-07-30 12:00:00,0.3034,0.3662,0.1743,0.1502,0.45
2016-07-30 13:00:00,0.2925,0.3327,0.1704,0.1428,0.45
2016-07-30 14:00:00,0.1955,0.2615,0.1496,0.1303,0.45
2016-07-30 15:00:00,0.1643,0.2183,0.1346,0.1188,0.45
2016-07-30 16:00:00,0.1097,0.1369,0.1211,0.104,0.45
2016-07-30 17:00:00,0.05,0.0596,0.0883,0.0707,0.45
2016-07-30 18:00:00,0.0059,0.0065,0.0806,0.0571,0.45
2016-07-30 19:00:00,0,0,0.0984,0.0619,0.45
2016-07-30 20:00:00,0,0,0.0944,0.0601,0.45
2016-07-30 21:00:00,0,0,0.0709,0.0516,0.45
2016-07-30 22:00:00,0,0,0.0447,0.0389,0.45
2016-07-30 23:00:00,0,0,0.0214,0.0259,0.45
2016-07-31 00:00:00,0,0,0.0069,0.0155,0.45
2016-07-31 01:00:00,0,0,0.0006,0.0076,0.45
2016-07-31 02:00:00,0,0,0,0.0033,0.45
2016-07-31 03:00:00,0.0014,0.0016,0,0.0011,0.45
2016-07-31 04:00:00,0.0417,0.0478,0,0.0001,0.45
2016-07-31 05:00:00,0.1115,0.1259,0,0,0.45
2016-07-31 06:00:00,0.194,0.211,0,0,0.45
2016-07-31 07:00:00,0.1812,0.2275,0.0001,0.0001,0.45
2016-07-31 08:00:00,0.2267,0.2653,0.0004,0.0003,0.45
2016-07-31 09:00:00,0.2927,0.3309,0.0004,0.0004,0.45
2016-07-31 10:00:00,0.3344,0.3699,0.0016,0.0012,0.45
2016-07-31 11:00:00,0.2958,0.3393,0.0069,0.0031,0.45
2016-07-31 12:00:00,0.2499,0.2815,0.013,0.005,0.45
2016-07-31 13:00:00,0.1726,0.1944,0.0159,0.0058,0.45
2016-07-31 14:00:00,0.1787,0.1766,0.0136,0.0067,0.45
2016-07-31 15:00:00,0.1527,0.1445,0.0151,0.0102,0.45
2016-07-31 16:00:00,0.0872,0.0824,0.0223,0.0195,0.45
2016-07-31 17:00:00,0.042,0.0385,0.037,0.0351,0.45
2016-07-31 18:00:00,0.0032,0.003,0.069,0.0668,0.45
2016-07-31 19:00:00,0,0,0.12,0.1087,0.45
2016-07-31 20:00:00,0,0,0.1317,0.1221,0.45
2016-07-31 21:00:00,0,0,0.1506,0.1226,0.45
2016-07-31 22:00:00,0,0,0.1743,0.1323,0.45
2016-07-31 23:00:00,0,0,0.1673,0.1506,0.45
2016-08-01 00:00:00,0,0,0.1501,0.157,0.45
2016-08-01 01:00:00,0,0,0.1377,0.1562,0.45
2016-08-01 02:00:00,0,0,0.1329,0.1575,0.45
2016-08-01 03:00:00,0.0014,0.0016,0.1327,0.1515,0.45
2016-08-01 04:00:00,0.0507,0.0564,0.1053,0.1098,0.45
2016-08-01 05:00:00,0.1321,0.145,0.1309,0.1241,0.45
2016-08-01 06:00:00,0.2222,0.2501,0.1827,0.1663,0.45
2016-08-01 07:00:00,0.3037,0.3521,0.1916,0.1718,0.45
2016-08-01 08:00:00,0.3884,0.4488,0.1933,0.1713,0.45
2016-08-01 09:00:00,0.4453,0.5117,0.2011,0.1789,0.45
2016-08-01 10:00:00,0.472,0.5417,0.2237,0.1947,0.45
2016-08-01 11:00:00,0.4625,0.5371,0.247,0.2117,0.45
2016-08-01 12:00:00,0.4267,0.4996,0.2674,0.2225,0.45
2016-08-01 13:00:00,0.3463,0.4257,0.2729,0.2198,0.45
2016-08-01 14:00:00,0.2666,0.3461,0.2514,0.2017,0.45
2016-08-01 15:00:00,0.1629,0.2224,0.2033,0.1746,0.45
2016-08-01 16:00:00,0.1143,0.13,0.1544,0.1426,0.45
2016-08-01 17:00:00,0.0488,0.0555,0.1124,0.1005,0.45
2016-08-01 18:00:00,0.0056,0.0058,0.0926,0.0837,0.45
2016-08-01 19:00:00,0,0,0.1021,0.0846,0.45
2016-08-01 20:00:00,0,0,0.0863,0.0766,0.45
2016-08-01 21:00:00,0,0,0.0617,0.0674,0.45
2016-08-01 22:00:00,0,0,0.0479,0.0606,0.45
2016-08-01 23:00:00,0,0,0.0557,0.0622,0.45
2016-08-02 00:00:00,0,0,0.0809,0.0771,0.45
2016-08-02 01:00:00,0,0,0.1031,0.0917,0.45
2016-08-02 02:00:00,0,0,0.0936,0.0932,0.45
2016-08-02 03:00:00,0.0007,0.0008,0.062,0.079,0.45
2016-08-02 04:00:00,0.0394,0.0403,0.0206,0.0415,0.45
2016-08-02 05:00:00,0.09,0.0918,0.0059,0.019,0.45
2016-08-02 06:00:00,0.0863,0.1265,0.0127,0.0187,0.45
2016-08-02 07:00:00,0.093,0.149,0.0244,0.025,0.45
2016-08-02 08:00:00,0.1328,0.1819,0.0361,0.0337,0.45
2016-08-02 09:00:00,0.1832,0.2252,0.0424,0.045,0.45
2016-08-02 10:00:00,0.2052,0.2403,0.0587,0.0583,0.45
2016-08-02 11:00:00,0.2106,0.2481,0.0697,0.0671,0.45
2016-08-02 12:00:00,0.1512,0.2047,0.0539,0.0636,0.45
2016-08-02 13:00:00,0.1079,0.1682,0.0297,0.0551,0.45
2016-08-02 14:00:00,0.1535,0.1723,0.015,0.0448,0.45
2016-08-02 15:00:00,0.1379,0.1443,0.0103,0.0353,0.45
2016-08-02 16:00:00,0.0699,0.0928,0.0049,0.0252,0.45
2016-08-02 17:00:00,0.0344,0.0457,0.0003,0.0115,0.45
2016-08-02 18:00:00,0.0029,0.0034,0,0.0079,0.45
2016-08-02 19:00:00,0,0,0,0.0076,0.45
2016-08-02 20:00:00,0,0,0,0.0104,0.45
2016-08-02 21:00:00,0,0,0,0.0167,0.45
2016-08-02 22:00:00,0,0,0.0001,0.0235,0.45
2016-08-02 23:00:00,0,0,0.005,0.0327,0.45
2016-08-03 00:00:00,0,0,0.0177,0.0469,0.45
2016-08-03 01:00:00,0,0,0.0356,0.0615,0.45
2016-08-03 02:00:00,0,0,0.062,0.078,0.45
2016-08-03 03:00:00,0.0003,0.0005,0.0903,0.097,0.45
2016-08-03 04:00:00,0.0233,0.0309,0.0789,0.0883,0.45
2016-08-03 05:00:00,0.0454,0.063,0.0523,0.0659,0.45
2016-08-03 06:00:00,0.0516,0.076,0.0721,0.0856,0.45
2016-08-03 07:00:00,0.0572,0.0773,0.117,0.1161,0.45
2016-08-03 08:00:00,0.0928,0.1155,0.1813,0.1657,0.45
2016-08-03 09:00:00,0.1665,0.1816,0.202,0.1999,0.45
2016-08-03 10:00:00,0.1608,0.2005,0.2021,0.2182,0.45
2016-08-03 11:00:00,0.2084,0.2414,0.1964,0.2182,0.45
2016-08-03 12:00:00,0.3023,0.319,0.2001,0.219,0.45
2016-08-03 13:00:00,0.299,0.3259,0.2317,0.2442,0.45
2016-08-03 14:00:00,0.1833,0.2274,0.277,0.2696,0.45
2016-08-03 15:00:00,0.0816,0.1158,0.284,0.2578,0.45
2016-08-03 16:00:00,0.0559,0.0615,0.2233,0.2118,0.45
2016-08-03 17:00:00,0.0157,0.0162,0.1681,0.1839,0.45
2016-08-03 18:00:00,0,0,0.16,0.1795,0.45
2016-08-03 19:00:00,0,0,0.1964,0.1874,0.45
2016-08-03 20:00:00,0,0,0.2171,0.1914,0.45
2016-08-03 21:00:00,0,0,0.2567,0.205,0.45
2016-08-03 22:00:00,0,0,0.1861,0.1884,0.45
2016-08-03 23:00:00,0,0,0.194,0.18,0.45
2016-08-04 00:00:00,0,0,0.1813,0.167,0.45
2016-08-04 01:00:00,0,0,0.1521,0.149,0.45
2016-08-04 02:00:00,0,0,0.1611,0.1394,0.45
2016-08-04 03:00:00,0,0.0001,0.1646,0.1407,0.45
2016-08-04 04:00:00,0.0258,0.0318,0.1539,0.1269,0.45
2016-08-04 05:00:00,0.0988,0.1088,0.097,0.0956,0.45
2016-08-04 06:00:00,0.1943,0.2157,0.1921,0.1474,0.45
2016-08-04 07:00:00,0.286,0.3187,0.2824,0.2197,0.45
2016-08-04 08:00:00,0.3363,0.3704,0.3039,0.2534,0.45
2016-08-04 09:00:00,0.2433,0.3166,0.3053,0.2768,0.45
2016-08-04 10:00:00,0.1969,0.2875,0.3289,0.308,0.45
2016-08-04 11:00:00,0.3127,0.3716,0.3386,0.3179,0.45
2016-08-04 12:00:00,0.3809,0.3916,0.3187,0.296,0.45
2016-08-04 13:00:00,0.2572,0.2896,0.2794,0.2527,0.45
2016-08-04 14:00:00,0.1672,0.1983,0.2256,0.1954,0.45
2016-08-04 15:00:00,0.0761,0.1045,0.1281,0.1328,0.45
2016-08-04 16:00:00,0.0339,0.0543,0.0593,0.0722,0.45
2016-08-04 17:00:00,0.009,0.0198,0.031,0.041,0.45
2016-08-04 18:00:00,0.0002,0.0006,0.028,0.0424,0.45
2016-08-04 19:00:00,0,0,0.0249,0.046,0.45
2016-08-04 20:00:00,0,0,0.0139,0.0377,0.45
2016-08-04 21:00:00,0,0,0.0037,0.0313,0.45
2016-08-04 22:00:00,0,0,0.0016,0.0375,0.45
2016-08-04 23:00:00,0,0,0.0017,0.0395,0.45
2016-08-05 00:00:00,0,0,0.0021,0.0428,0.45
2016-08-05 01:00:00,0,0,0.0159,0.0708,0.45
2016-08-05 02:00:00,0,0,0.0256,0.0869,0.45
2016-08-05 03:00:00,0,0,0.0089,0.0739,0.45
2016-08-05 04:00:00,0.0039,0.006,0.0004,0.053,0.45
2016-08-05 05:00:00,0.0253,0.0305,0.0013,0.0462,0.45
2016-08-05 06:00:00,0.0451,0.0546,0.0004,0.0434,0.45
2016-08-05 07:00:00,0.0774,0.0874,0.0006,0.0309,0.45
2016-08-05 08:00:00,0.1194,0.1355,0.0021,0.0221,0.45
2016-08-05 09:00:00,0.1981,0.2184,0.0057,0.0211,0.45
2016-08-05 10:00:00,0.2732,0.2857,0.0116,0.0274,0.45
2016-08-05 11:00:00,0.2222,0.2579,0.017,0.0347,0.45
2016-08-05 12:00:00,0.2159,0.2529,0.0269,0.0399,0.45
2016-08-05 13:00:00,0.1826,0.2235,0.0316,0.0411,0.45
2016-08-05 14:00:00,0.2139,0.2196,0.0337,0.0386,0.45
2016-08-05 15:00:00,0.1543,0.161,0.0333,0.0344,0.45
2016-08-05 16:00:00,0.07,0.0805,0.0379,0.0328,0.45
2016-08-05 17:00:00,0.0263,0.0276,0.0464,0.0384,0.45
2016-08-05 18:00:00,0.0002,0.0006,0.0801,0.0624,0.45
2016-08-05 19:00:00,0,0,0.1273,0.1004,0.45
2016-08-05 20:00:00,0,0,0.1517,0.1368,0.45
2016-08-05 21:00:00,0,0,0.1513,0.1593,0.45
2016-08-05 22:00:00,0,0,0.1477,0.1635,0.45
2016-08-05 23:00:00,0,0,0.1466,0.1593,0.45
2016-08-06 00:00:00,0,0,0.1383,0.1505,0.45
2016-08-06 01:00:00,0,0,0.126,0.1416,0.45
2016-08-06 02:00:00,0,0,0.1283,0.1389,0.45
2016-08-06 03:00:00,0.0001,0.0001,0.1296,0.1359,0.45
2016-08-06 04:00:00,0.0447,0.0468,0.0921,0.096,0.45
2016-08-06 05:00:00,0.1233,0.1321,0.1016,0.0868,0.45
2016-08-06 06:00:00,0.2034,0.2286,0.123,0.1142,0.45
2016-08-06 07:00:00,0.2615,0.3205,0.1179,0.1191,0.45
2016-08-06 08:00:00,0.3203,0.3875,0.1259,0.1274,0.45
2016-08-06 09:00:00,0.3598,0.436,0.1393,0.1409,0.45
2016-08-06 10:00:00,0.3967,0.4615,0.1681,0.1703,0.45
2016-08-06 11:00:00,0.4195,0.4511,0.2166,0.2134,0.45
2016-08-06 12:00:00,0.3902,0.4019,0.2831,0.2531,0.45
2016-08-06 13:00:00,0.3312,0.3538,0.3584,0.294,0.45
2016-08-06 14:00:00,0.257,0.2861,0.4167,0.3282,0.45
2016-08-06 15:00:00,0.1822,0.2137,0.438,0.3436,0.45
2016-08-06 16:00:00,0.1145,0.1327,0.409,0.2987,0.45
2016-08-06 17:00:00,0.0467,0.0561,0.2481,0.1887,0.45
2016-08-06 18:00:00,0.0024,0.0028,0.1573,0.1514,0.45
2016-08-06 19:00:00,0,0,0.1803,0.1639,0.45
2016-08-06 20:00:00,0,0,0.1984,0.1729,0.45
2016-08-06 21:00:00,0,0,0.1847,0.1689,0.45
2016-08-06 22:00:00,0,0,0.1696,0.1597,0.45
2016-08-06 23:00:00,0,0,0.1594,0.154,0.45
2016-08-07 00:00:00,0,0,0.1476,0.1533,0.45
2016-08-07 01:00:00,0,0,0.1343,0.1522,0.45
2016-08-07 02:00:00,0,0,0.1151,0.1442,0.45
2016-08-07 03:00:00,0.0001,0.0002,0.0977,0.1302,0.45
2016-08-07 04:00:00,0.0434,0.0435,0.055,0.0795,0.45
2016-08-07 05:00:00,0.1237,0.1308,0.0357,0.0417,0.45
2016-08-07 06:00:00,0.224,0.2482,0.0981,0.0908,0.45
2016-08-07 07:00:00,0.3212,0.3652,0.1097,0.108,0.45
2016-08-07 08:00:00,0.3995,0.4586,0.1079,0.1106,0.45
2016-08-07 09:00:00,0.4501,0.517,0.1009,0.1074,0.45
2016-08-07 10:00:00,0.4755,0.5486,0.093,0.0995,0.45
2016-08-07 11:00:00,0.4738,0.5453,0.0801,0.0866,0.45
2016-08-07 12:00:00,0.4435,0.5057,0.0617,0.072,0.45
2016-08-07 13:00:00,0.3859,0.4405,0.047,0.0647,0.45
2016-08-07 14:00:00,0.3098,0.363,0.0436,0.0669,0.45
2016-08-07 15:00:00,0.2213,0.2646,0.0503,0.074,0.45
2016-08-07 16:00:00,0.1299,0.1574,0.0567,0.0708,0.45
2016-08-07 17:00:00,0.0513,0.0624,0.0364,0.0519,0.45
2016-08-07 18:00:00,0.0022,0.0027,0.026,0.0535,0.45
2016-08-07 19:00:00,0,0,0.0527,0.0792,0.45
2016-08-07 20:00:00,0,0,0.1216,0.1301,0.45
2016-08-07 21:00:00,0,0,0.1853,0.1876,0.45
2016-08-07 22:00:00,0,0,0.197,0.2255,0.45
2016-08-07 23:00:00,0,0,0.1783,0.2281,0.45
2016-08-08 00:00:00,0,0,0.1757,0.2133,0.45
2016-08-08 01:00:00,0,0,0.1809,0.1951,0.45
2016-08-08 02:00:00,0,0,0.1806,0.1823,0.45
2016-08-08 03:00:00,0,0,0.1739,0.1738,0.45
2016-08-08 04:00:00,0.0311,0.0343,0.1457,0.146,0.45
2016-08-08 05:00:00,0.091,0.1036,0.1046,0.11,0.45
2016-08-08 06:00:00,0.1641,0.1976,0.1183,0.1556,0.45
2016-08-08 07:00:00,0.2466,0.3044,0.1986,0.262,0.45
2016-08-08 08:00:00,0.3351,0.4067,0.2879,0.3326,0.45
2016-08-08 09:00:00,0.4065,0.4854,0.3674,0.3803,0.45
2016-08-08 10:00:00,0.4367,0.5232,0.4436,0.4168,0.45
2016-08-08 11:00:00,0.4359,0.523,0.4676,0.4253,0.45
2016-08-08 12:00:00,0.4236,0.493,0.4446,0.4129,0.45
2016-08-08 13:00:00,0.3802,0.4217,0.4146,0.3884,0.45
2016-08-08 14:00:00,0.315,0.337,0.4027,0.3571,0.45
2016-08-08 15:00:00,0.2186,0.2376,0.4179,0.3371,0.45
2016-08-08 16:00:00,0.1274,0.1383,0.4236,0.31,0.45
2016-08-08 17:00:00,0.0457,0.0494,0.3834,0.2701,0.45
2016-08-08 18:00:00,0.0014,0.0012,0.2617,0.2365,0.45
2016-08-08 19:00:00,0,0,0.1556,0.1956,0.45
2016-08-08 20:00:00,0,0,0.103,0.1535,0.45
2016-08-08 21:00:00,0,0,0.089,0.1182,0.45
2016-08-08 22:00:00,0,0,0.0897,0.1042,0.45
2016-08-08 23:00:00,0,0,0.0947,0.1042,0.45
2016-08-09 00:00:00,0,0,0.09,0.1019,0.45
2016-08-09 01:00:00,0,0,0.0843,0.0938,0.45
2016-08-09 02:00:00,0,0,0.0787,0.0844,0.45
2016-08-09 03:00:00,0,0,0.0623,0.0693,0.45
2016-08-09 04:00:00,0.0125,0.0129,0.0371,0.0442,0.45
2016-08-09 05:00:00,0.0625,0.059,0.0491,0.0408,0.45
2016-08-09 06:00:00,0.084,0.0976,0.0656,0.0591,0.45
2016-08-09 07:00:00,0.0956,0.1271,0.0606,0.0725,0.45
2016-08-09 08:00:00,0.1534,0.2012,0.0586,0.0818,0.45
2016-08-09 09:00:00,0.2798,0.3089,0.074,0.0907,0.45
2016-08-09 10:00:00,0.3962,0.4033,0.0901,0.1041,0.45
2016-08-09 11:00:00,0.4279,0.4588,0.1009,0.118,0.45
2016-08-09 12:00:00,0.4137,0.4614,0.1126,0.1291,0.45
2016-08-09 13:00:00,0.3539,0.4085,0.1351,0.143,0.45
2016-08-09 14:00:00,0.2798,0.3027,0.1603,0.1545,0.45
2016-08-09 15:00:00,0.1792,0.167,0.1901,0.1586,0.45
